,id,date,temp_avg_c,precipitation_mm
2160,USS0021E07S,1987-04-30,,5.1
2161,USS0021E07S,1987-05-01,,22.9
2162,USS0021E07S,1987-05-02,,7.6
2163,USS0021E07S,1987-05-03,,5.1
2164,USS0021E07S,1987-05-04,,0.0
2165,USS0021E07S,1987-05-05,,0.0
2166,USS0021E07S,1987-05-06,,0.0
2167,USS0021E07S,1987-05-07,,5.1
2168,USS0021E07S,1987-05-08,,0.0
2169,USS0021E07S,1987-05-09,,0.0
2170,USS0021E07S,1987-05-10,,0.0
2171,USS0021E07S,1987-05-11,,0.0
2172,USS0021E07S,1987-05-12,,25.4
2173,USS0021E07S,1987-05-13,,0.0
2174,USS0021E07S,1987-05-14,,0.0
2175,USS0021E07S,1987-05-15,,0.0
2176,USS0021E07S,1987-05-16,,0.0
2177,USS0021E07S,1987-05-17,,0.0
2178,USS0021E07S,1987-05-18,,0.0
2179,USS0021E07S,1987-05-19,,0.0
2180,USS0021E07S,1987-05-20,,2.5
2181,USS0021E07S,1987-05-21,,0.0
2182,USS0021E07S,1987-05-22,,0.0
2183,USS0021E07S,1987-05-23,,2.5
2184,USS0021E07S,1987-05-24,,12.7
2185,USS0021E07S,1987-05-25,,5.1
2186,USS0021E07S,1987-05-26,,0.0
2187,USS0021E07S,1987-05-27,,0.0
2188,USS0021E07S,1987-05-28,,0.0
2189,USS0021E07S,1987-05-29,,5.1
2190,USS0021E07S,1987-05-30,,25.4
2191,USS0021E07S,1987-05-31,,12.7
2192,USS0021E07S,1987-06-01,,0.0
2193,USS0021E07S,1987-06-02,,0.0
2194,USS0021E07S,1987-06-03,,0.0
2195,USS0021E07S,1987-06-04,,0.0
2196,USS0021E07S,1987-06-05,,0.0
2197,USS0021E07S,1987-06-06,,2.5
2198,USS0021E07S,1987-06-07,,0.0
2199,USS0021E07S,1987-06-08,,0.0
2200,USS0021E07S,1987-06-09,,0.0
2201,USS0021E07S,1987-06-10,,0.0
2202,USS0021E07S,1987-06-11,,0.0
2203,USS0021E07S,1987-06-12,,0.0
2204,USS0021E07S,1987-06-13,,0.0
2205,USS0021E07S,1987-06-14,,0.0
2206,USS0021E07S,1987-06-15,,0.0
2207,USS0021E07S,1987-06-16,,0.0
2208,USS0021E07S,1987-06-17,,0.0
2209,USS0021E07S,1987-06-18,,0.0
2210,USS0021E07S,1987-06-19,,0.0
2211,USS0021E07S,1987-06-20,,0.0
2212,USS0021E07S,1987-06-21,,27.9
2213,USS0021E07S,1987-06-22,,0.0
2214,USS0021E07S,1987-06-23,,0.0
2215,USS0021E07S,1987-06-24,,0.0
2216,USS0021E07S,1987-06-25,,0.0
2217,USS0021E07S,1987-06-26,,0.0
2218,USS0021E07S,1987-06-27,,0.0
2219,USS0021E07S,1987-06-28,,0.0
2220,USS0021E07S,1987-06-29,,0.0
2221,USS0021E07S,1987-06-30,,0.0
2222,USS0021E07S,1987-07-01,,0.0
2223,USS0021E07S,1987-07-02,,0.0
2224,USS0021E07S,1987-07-03,,0.0
2225,USS0021E07S,1987-07-04,,0.0
2226,USS0021E07S,1987-07-05,,0.0
2227,USS0021E07S,1987-07-06,,2.5
2228,USS0021E07S,1987-07-07,,0.0
2229,USS0021E07S,1987-07-08,,0.0
2230,USS0021E07S,1987-07-09,,0.0
2231,USS0021E07S,1987-07-10,,0.0
2232,USS0021E07S,1987-07-11,,0.0
2233,USS0021E07S,1987-07-12,,0.0
2234,USS0021E07S,1987-07-13,,0.0
2235,USS0021E07S,1987-07-14,,0.0
2236,USS0021E07S,1987-07-15,,0.0
2237,USS0021E07S,1987-07-16,,0.0
2238,USS0021E07S,1987-07-17,,63.5
2239,USS0021E07S,1987-07-18,,12.7
2240,USS0021E07S,1987-07-19,,0.0
2241,USS0021E07S,1987-07-20,,0.0
2242,USS0021E07S,1987-07-21,,0.0
2243,USS0021E07S,1987-07-22,,0.0
2244,USS0021E07S,1987-07-23,,2.5
2245,USS0021E07S,1987-07-24,,0.0
2246,USS0021E07S,1987-07-25,,0.0
2247,USS0021E07S,1987-07-26,,0.0
2248,USS0021E07S,1987-07-27,,0.0
2249,USS0021E07S,1987-07-28,,0.0
2250,USS0021E07S,1987-07-29,,0.0
2251,USS0021E07S,1987-07-30,,0.0
2252,USS0021E07S,1987-07-31,,0.0
2253,USS0021E07S,1987-08-01,,0.0
2254,USS0021E07S,1987-08-02,,0.0
2255,USS0021E07S,1987-08-03,,0.0
2256,USS0021E07S,1987-08-04,,0.0
2257,USS0021E07S,1987-08-05,,0.0
2258,USS0021E07S,1987-08-06,,0.0
2259,USS0021E07S,1987-08-07,,0.0
2260,USS0021E07S,1987-08-08,,0.0
2261,USS0021E07S,1987-08-09,,0.0
2262,USS0021E07S,1987-08-10,,0.0
2263,USS0021E07S,1987-08-11,,0.0
2264,USS0021E07S,1987-08-12,,2.5
2265,USS0021E07S,1987-08-13,,0.0
2266,USS0021E07S,1987-08-14,,0.0
2267,USS0021E07S,1987-08-15,,0.0
2268,USS0021E07S,1987-08-16,,0.0
2269,USS0021E07S,1987-08-17,,0.0
2270,USS0021E07S,1987-08-18,,0.0
2271,USS0021E07S,1987-08-19,,0.0
2272,USS0021E07S,1987-08-20,,0.0
2273,USS0021E07S,1987-08-21,,0.0
2274,USS0021E07S,1987-08-22,,0.0
2275,USS0021E07S,1987-08-23,,0.0
2276,USS0021E07S,1987-08-24,,0.0
2277,USS0021E07S,1987-08-25,,0.0
2278,USS0021E07S,1987-08-26,,0.0
2279,USS0021E07S,1987-08-27,,0.0
2280,USS0021E07S,1987-08-28,,0.0
2281,USS0021E07S,1987-08-29,,0.0
2282,USS0021E07S,1987-08-30,,0.0
2283,USS0021E07S,1987-08-31,,0.0
2284,USS0021E07S,1987-09-01,,0.0
2285,USS0021E07S,1987-09-02,,0.0
2286,USS0021E07S,1987-09-03,,0.0
2287,USS0021E07S,1987-09-04,,0.0
2288,USS0021E07S,1987-09-05,,0.0
2289,USS0021E07S,1987-09-06,,0.0
2290,USS0021E07S,1987-09-07,,0.0
2291,USS0021E07S,1987-09-08,,0.0
2292,USS0021E07S,1987-09-09,,0.0
2293,USS0021E07S,1987-09-10,,0.0
2294,USS0021E07S,1987-09-11,,0.0
2295,USS0021E07S,1987-09-12,,0.0
2296,USS0021E07S,1987-09-13,,0.0
2297,USS0021E07S,1987-09-14,,5.1
2298,USS0021E07S,1987-09-15,,5.1
2299,USS0021E07S,1987-09-16,,5.1
2300,USS0021E07S,1987-09-17,,0.0
2301,USS0021E07S,1987-09-18,,2.5
2302,USS0021E07S,1987-09-19,,0.0
2303,USS0021E07S,1987-09-20,,0.0
2304,USS0021E07S,1987-09-21,,0.0
2305,USS0021E07S,1987-09-22,,0.0
2306,USS0021E07S,1987-09-23,,0.0
2307,USS0021E07S,1987-09-24,,5.1
2308,USS0021E07S,1987-09-25,,0.0
2309,USS0021E07S,1987-09-26,,0.0
2310,USS0021E07S,1987-09-27,,0.0
2311,USS0021E07S,1987-09-28,,0.0
2312,USS0021E07S,1987-09-29,,0.0
2313,USS0021E07S,1987-09-30,,0.0
2314,USS0021E07S,1987-10-01,,0.0
2315,USS0021E07S,1987-10-02,,0.0
2316,USS0021E07S,1987-10-03,,0.0
2317,USS0021E07S,1987-10-04,,0.0
2318,USS0021E07S,1987-10-05,,0.0
2319,USS0021E07S,1987-10-06,,0.0
2320,USS0021E07S,1987-10-07,,0.0
2321,USS0021E07S,1987-10-08,,0.0
2322,USS0021E07S,1987-10-09,,0.0
2323,USS0021E07S,1987-10-10,,0.0
2324,USS0021E07S,1987-10-11,,0.0
2325,USS0021E07S,1987-10-12,,0.0
2326,USS0021E07S,1987-10-13,,0.0
2327,USS0021E07S,1987-10-14,,0.0
2328,USS0021E07S,1987-10-15,,0.0
2329,USS0021E07S,1987-10-16,,0.0
2330,USS0021E07S,1987-10-17,,0.0
2331,USS0021E07S,1987-10-18,,0.0
2332,USS0021E07S,1987-10-19,,0.0
2333,USS0021E07S,1987-10-20,,0.0
2334,USS0021E07S,1987-10-21,,0.0
2335,USS0021E07S,1987-10-22,,0.0
2336,USS0021E07S,1987-10-23,,0.0
2337,USS0021E07S,1987-10-24,,0.0
2338,USS0021E07S,1987-10-25,,0.0
2339,USS0021E07S,1987-10-26,,0.0
2340,USS0021E07S,1987-10-27,,0.0
2341,USS0021E07S,1987-10-28,,0.0
2342,USS0021E07S,1987-10-29,,0.0
2343,USS0021E07S,1987-10-30,,0.0
2344,USS0021E07S,1987-10-31,,0.0
2345,USS0021E07S,1987-11-01,,7.6
2346,USS0021E07S,1987-11-02,,0.0
2347,USS0021E07S,1987-11-03,,0.0
2348,USS0021E07S,1987-11-04,,0.0
2349,USS0021E07S,1987-11-05,,0.0
2350,USS0021E07S,1987-11-06,,0.0
2351,USS0021E07S,1987-11-07,,0.0
2352,USS0021E07S,1987-11-08,,0.0
2353,USS0021E07S,1987-11-09,,0.0
2354,USS0021E07S,1987-11-10,,0.0
2355,USS0021E07S,1987-11-11,,25.4
2356,USS0021E07S,1987-11-12,,25.4
2357,USS0021E07S,1987-11-13,,20.3
2358,USS0021E07S,1987-11-14,,20.3
2359,USS0021E07S,1987-11-15,,17.8
2360,USS0021E07S,1987-11-16,,0.0
2361,USS0021E07S,1987-11-17,,0.0
2362,USS0021E07S,1987-11-18,,2.5
2363,USS0021E07S,1987-11-19,,5.1
2364,USS0021E07S,1987-11-20,,0.0
2365,USS0021E07S,1987-11-21,,0.0
2366,USS0021E07S,1987-11-22,,12.7
2367,USS0021E07S,1987-11-23,,20.3
2368,USS0021E07S,1987-11-24,,25.4
2369,USS0021E07S,1987-11-25,,0.0
2370,USS0021E07S,1987-11-26,,5.1
2371,USS0021E07S,1987-11-27,,2.5
2372,USS0021E07S,1987-11-28,,0.0
2373,USS0021E07S,1987-11-29,,0.0
2374,USS0021E07S,1987-11-30,,7.6
2375,USS0021E07S,1987-12-01,,73.7
2376,USS0021E07S,1987-12-02,,10.2
2377,USS0021E07S,1987-12-03,,25.4
2378,USS0021E07S,1987-12-04,,5.1
2379,USS0021E07S,1987-12-05,,5.1
2380,USS0021E07S,1987-12-06,,7.6
2381,USS0021E07S,1987-12-07,,20.3
2382,USS0021E07S,1987-12-08,,17.8
2383,USS0021E07S,1987-12-09,,63.5
2384,USS0021E07S,1987-12-10,,12.7
2385,USS0021E07S,1987-12-11,,17.8
2386,USS0021E07S,1987-12-12,,2.5
2387,USS0021E07S,1987-12-13,,0.0
2388,USS0021E07S,1987-12-14,,5.1
2389,USS0021E07S,1987-12-15,,7.6
2390,USS0021E07S,1987-12-16,,0.0
2391,USS0021E07S,1987-12-17,,0.0
2392,USS0021E07S,1987-12-18,,0.0
2393,USS0021E07S,1987-12-19,,0.0
2394,USS0021E07S,1987-12-20,,17.8
2395,USS0021E07S,1987-12-21,,20.3
2396,USS0021E07S,1987-12-22,,5.1
2397,USS0021E07S,1987-12-23,,0.0
2398,USS0021E07S,1987-12-24,,0.0
2399,USS0021E07S,1987-12-25,,0.0
2400,USS0021E07S,1987-12-26,,0.0
2401,USS0021E07S,1987-12-27,,0.0
2402,USS0021E07S,1987-12-28,,7.6
2403,USS0021E07S,1987-12-29,,10.2
2404,USS0021E07S,1987-12-30,,7.6
2405,USS0021E07S,1987-12-31,,5.1
2406,USS0021E07S,1988-01-01,,0.0
2407,USS0021E07S,1988-01-02,,0.0
2408,USS0021E07S,1988-01-03,,0.0
2409,USS0021E07S,1988-01-04,,2.5
2410,USS0021E07S,1988-01-05,,0.0
2411,USS0021E07S,1988-01-06,,5.1
2412,USS0021E07S,1988-01-07,,0.0
2413,USS0021E07S,1988-01-08,,25.4
2414,USS0021E07S,1988-01-09,,104.1
2415,USS0021E07S,1988-01-10,,40.6
2416,USS0021E07S,1988-01-11,,25.4
2417,USS0021E07S,1988-01-12,,12.7
2418,USS0021E07S,1988-01-13,,20.3
2419,USS0021E07S,1988-01-14,,27.9
2420,USS0021E07S,1988-01-15,,10.2
2421,USS0021E07S,1988-01-16,,12.7
2422,USS0021E07S,1988-01-17,,0.0
2423,USS0021E07S,1988-01-18,,2.5
2424,USS0021E07S,1988-01-19,,10.2
2425,USS0021E07S,1988-01-20,,15.2
2426,USS0021E07S,1988-01-21,,2.5
2427,USS0021E07S,1988-01-22,,0.0
2428,USS0021E07S,1988-01-23,,0.0
2429,USS0021E07S,1988-01-24,,0.0
2430,USS0021E07S,1988-01-25,,0.0
2431,USS0021E07S,1988-01-26,,53.3
2432,USS0021E07S,1988-01-27,,0.0
2433,USS0021E07S,1988-01-28,,10.2
2434,USS0021E07S,1988-01-29,,20.3
2435,USS0021E07S,1988-01-30,,0.0
2436,USS0021E07S,1988-01-31,,5.1
2437,USS0021E07S,1988-02-01,,0.0
2438,USS0021E07S,1988-02-02,,0.0
2439,USS0021E07S,1988-02-03,,0.0
2440,USS0021E07S,1988-02-04,,2.5
2441,USS0021E07S,1988-02-05,,2.5
2442,USS0021E07S,1988-02-06,,0.0
2443,USS0021E07S,1988-02-07,,17.8
2444,USS0021E07S,1988-02-08,,38.1
2445,USS0021E07S,1988-02-09,,35.6
2446,USS0021E07S,1988-02-10,,5.1
2447,USS0021E07S,1988-02-11,,0.0
2448,USS0021E07S,1988-02-12,,10.2
2449,USS0021E07S,1988-02-13,,10.2
2450,USS0021E07S,1988-02-14,,15.2
2451,USS0021E07S,1988-02-15,,5.1
2452,USS0021E07S,1988-02-16,,12.7
2453,USS0021E07S,1988-02-17,,10.2
2454,USS0021E07S,1988-02-18,,0.0
2455,USS0021E07S,1988-02-19,,20.3
2456,USS0021E07S,1988-02-20,,0.0
2457,USS0021E07S,1988-02-21,,0.0
2458,USS0021E07S,1988-02-22,,0.0
2459,USS0021E07S,1988-02-23,,0.0
2460,USS0021E07S,1988-02-24,,0.0
2461,USS0021E07S,1988-02-25,,0.0
2462,USS0021E07S,1988-02-26,,0.0
2463,USS0021E07S,1988-02-27,,0.0
2464,USS0021E07S,1988-02-28,,0.0
2465,USS0021E07S,1988-02-29,,20.3
2466,USS0021E07S,1988-03-01,,7.6
2467,USS0021E07S,1988-03-02,,5.1
2468,USS0021E07S,1988-03-03,,5.1
2469,USS0021E07S,1988-03-04,,17.8
2470,USS0021E07S,1988-03-05,,22.9
2471,USS0021E07S,1988-03-06,,7.6
2472,USS0021E07S,1988-03-07,,0.0
2473,USS0021E07S,1988-03-08,,25.4
2474,USS0021E07S,1988-03-09,,33.0
2475,USS0021E07S,1988-03-10,,2.5
2476,USS0021E07S,1988-03-11,,0.0
2477,USS0021E07S,1988-03-12,,0.0
2478,USS0021E07S,1988-03-13,,0.0
2479,USS0021E07S,1988-03-14,,0.0
2480,USS0021E07S,1988-03-15,,0.0
2481,USS0021E07S,1988-03-16,,0.0
2482,USS0021E07S,1988-03-17,,0.0
2483,USS0021E07S,1988-03-18,,0.0
2484,USS0021E07S,1988-03-19,,5.1
2485,USS0021E07S,1988-03-20,,12.7
2486,USS0021E07S,1988-03-21,,12.7
2487,USS0021E07S,1988-03-22,,30.5
2488,USS0021E07S,1988-03-23,,27.9
2489,USS0021E07S,1988-03-24,,35.6
2490,USS0021E07S,1988-03-25,,7.6
2491,USS0021E07S,1988-03-26,,35.6
2492,USS0021E07S,1988-03-27,,12.7
2493,USS0021E07S,1988-03-28,,15.2
2494,USS0021E07S,1988-03-29,,20.3
2495,USS0021E07S,1988-03-30,,0.0
2496,USS0021E07S,1988-03-31,,0.0
2497,USS0021E07S,1988-04-01,,2.5
2498,USS0021E07S,1988-04-02,,30.5
2499,USS0021E07S,1988-04-03,,30.5
2500,USS0021E07S,1988-04-04,,10.2
2501,USS0021E07S,1988-04-05,,0.0
2502,USS0021E07S,1988-04-06,,17.8
2503,USS0021E07S,1988-04-07,,7.6
2504,USS0021E07S,1988-04-08,,2.5
2505,USS0021E07S,1988-04-09,,0.0
2506,USS0021E07S,1988-04-10,,0.0
2507,USS0021E07S,1988-04-11,,0.0
2508,USS0021E07S,1988-04-12,,2.5
2509,USS0021E07S,1988-04-13,,2.5
2510,USS0021E07S,1988-04-14,,0.0
2511,USS0021E07S,1988-04-15,,2.5
2512,USS0021E07S,1988-04-16,,2.5
2513,USS0021E07S,1988-04-17,,5.1
2514,USS0021E07S,1988-04-18,,0.0
2515,USS0021E07S,1988-04-19,,7.6
2516,USS0021E07S,1988-04-20,,27.9
2517,USS0021E07S,1988-04-21,,15.2
2518,USS0021E07S,1988-04-22,,2.5
2519,USS0021E07S,1988-04-23,,0.0
2520,USS0021E07S,1988-04-24,,5.1
2521,USS0021E07S,1988-04-25,,5.1
2522,USS0021E07S,1988-04-26,,5.1
2523,USS0021E07S,1988-04-27,,2.5
2524,USS0021E07S,1988-04-28,,27.9
2525,USS0021E07S,1988-04-29,,27.9
2526,USS0021E07S,1988-04-30,,12.7
2527,USS0021E07S,1988-05-01,,5.1
2528,USS0021E07S,1988-05-02,,12.7
2529,USS0021E07S,1988-05-03,,12.7
2530,USS0021E07S,1988-05-04,,5.1
2531,USS0021E07S,1988-05-05,,5.1
2532,USS0021E07S,1988-05-06,,10.2
2533,USS0021E07S,1988-05-07,,2.5
2534,USS0021E07S,1988-05-08,,10.2
2535,USS0021E07S,1988-05-09,,0.0
2536,USS0021E07S,1988-05-10,,0.0
2537,USS0021E07S,1988-05-11,,10.2
2538,USS0021E07S,1988-05-12,,0.0
2539,USS0021E07S,1988-05-13,,7.6
2540,USS0021E07S,1988-05-14,,0.0
2541,USS0021E07S,1988-05-15,,2.5
2542,USS0021E07S,1988-05-16,,15.2
2543,USS0021E07S,1988-05-17,,0.0
2544,USS0021E07S,1988-05-18,,0.0
2545,USS0021E07S,1988-05-19,,5.1
2546,USS0021E07S,1988-05-20,,0.0
2547,USS0021E07S,1988-05-21,,0.0
2548,USS0021E07S,1988-05-22,,0.0
2549,USS0021E07S,1988-05-23,,0.0
2550,USS0021E07S,1988-05-24,,0.0
2551,USS0021E07S,1988-05-25,,0.0
2552,USS0021E07S,1988-05-26,,7.6
2553,USS0021E07S,1988-05-27,,15.2
2554,USS0021E07S,1988-05-28,,15.2
2555,USS0021E07S,1988-05-29,,7.6
2556,USS0021E07S,1988-05-30,,10.2
2557,USS0021E07S,1988-05-31,,30.5
2558,USS0021E07S,1988-06-01,,15.2
2559,USS0021E07S,1988-06-02,,15.2
2560,USS0021E07S,1988-06-03,,15.2
2561,USS0021E07S,1988-06-04,,7.6
2562,USS0021E07S,1988-06-05,,7.6
2563,USS0021E07S,1988-06-06,,12.7
2564,USS0021E07S,1988-06-07,,5.1
2565,USS0021E07S,1988-06-08,,2.5
2566,USS0021E07S,1988-06-09,,5.1
2567,USS0021E07S,1988-06-10,,0.0
2568,USS0021E07S,1988-06-11,,0.0
2569,USS0021E07S,1988-06-12,,0.0
2570,USS0021E07S,1988-06-13,,0.0
2571,USS0021E07S,1988-06-14,,0.0
2572,USS0021E07S,1988-06-15,,0.0
2573,USS0021E07S,1988-06-16,,0.0
2574,USS0021E07S,1988-06-17,,0.0
2575,USS0021E07S,1988-06-18,,0.0
2576,USS0021E07S,1988-06-19,,0.0
2577,USS0021E07S,1988-06-20,,0.0
2578,USS0021E07S,1988-06-21,,0.0
2579,USS0021E07S,1988-06-22,,0.0
2580,USS0021E07S,1988-06-23,,0.0
2581,USS0021E07S,1988-06-24,,0.0
2582,USS0021E07S,1988-06-25,,0.0
2583,USS0021E07S,1988-06-26,,2.5
2584,USS0021E07S,1988-06-27,,0.0
2585,USS0021E07S,1988-06-28,,12.7
2586,USS0021E07S,1988-06-29,,0.0
2587,USS0021E07S,1988-06-30,,0.0
2588,USS0021E07S,1988-07-01,,0.0
2589,USS0021E07S,1988-07-02,,2.5
2590,USS0021E07S,1988-07-03,,0.0
2591,USS0021E07S,1988-07-04,,0.0
2592,USS0021E07S,1988-07-05,,0.0
2593,USS0021E07S,1988-07-06,,0.0
2594,USS0021E07S,1988-07-07,,0.0
2595,USS0021E07S,1988-07-08,,0.0
2596,USS0021E07S,1988-07-09,,0.0
2597,USS0021E07S,1988-07-10,,0.0
2598,USS0021E07S,1988-07-11,,0.0
2599,USS0021E07S,1988-07-12,,0.0
2600,USS0021E07S,1988-07-13,,0.0
2601,USS0021E07S,1988-07-14,,0.0
2602,USS0021E07S,1988-07-15,,0.0
2603,USS0021E07S,1988-07-16,,0.0
2604,USS0021E07S,1988-07-17,,0.0
2605,USS0021E07S,1988-07-18,,0.0
2606,USS0021E07S,1988-07-19,,0.0
2607,USS0021E07S,1988-07-20,,0.0
2608,USS0021E07S,1988-07-21,,0.0
2609,USS0021E07S,1988-07-22,,0.0
2610,USS0021E07S,1988-07-23,,0.0
2611,USS0021E07S,1988-07-24,,0.0
2612,USS0021E07S,1988-07-25,,0.0
2613,USS0021E07S,1988-07-26,,0.0
2614,USS0021E07S,1988-07-27,,0.0
2615,USS0021E07S,1988-07-28,,0.0
2616,USS0021E07S,1988-07-29,,0.0
2617,USS0021E07S,1988-07-30,,0.0
2618,USS0021E07S,1988-07-31,,0.0
2619,USS0021E07S,1988-08-01,,0.0
2620,USS0021E07S,1988-08-02,,0.0
2621,USS0021E07S,1988-08-03,,0.0
2622,USS0021E07S,1988-08-04,,0.0
2623,USS0021E07S,1988-08-05,,0.0
2624,USS0021E07S,1988-08-06,,0.0
2625,USS0021E07S,1988-08-07,,0.0
2626,USS0021E07S,1988-08-08,,0.0
2627,USS0021E07S,1988-08-09,,0.0
2628,USS0021E07S,1988-08-10,,0.0
2629,USS0021E07S,1988-08-11,,0.0
2630,USS0021E07S,1988-08-12,,0.0
2631,USS0021E07S,1988-08-13,,0.0
2632,USS0021E07S,1988-08-14,,0.0
2633,USS0021E07S,1988-08-15,,0.0
2634,USS0021E07S,1988-08-16,,0.0
2635,USS0021E07S,1988-08-17,,0.0
2636,USS0021E07S,1988-08-18,,0.0
2637,USS0021E07S,1988-08-19,,0.0
2638,USS0021E07S,1988-08-20,,0.0
2639,USS0021E07S,1988-08-21,,0.0
2640,USS0021E07S,1988-08-22,,0.0
2641,USS0021E07S,1988-08-23,,0.0
2642,USS0021E07S,1988-08-24,,0.0
2643,USS0021E07S,1988-08-25,,0.0
2644,USS0021E07S,1988-08-26,,0.0
2645,USS0021E07S,1988-08-27,,0.0
2646,USS0021E07S,1988-08-28,,0.0
2647,USS0021E07S,1988-08-29,,0.0
2648,USS0021E07S,1988-08-30,,0.0
2649,USS0021E07S,1988-08-31,,0.0
2650,USS0021E07S,1988-09-01,,0.0
2651,USS0021E07S,1988-09-02,,0.0
2652,USS0021E07S,1988-09-03,,0.0
2653,USS0021E07S,1988-09-04,,0.0
2654,USS0021E07S,1988-09-05,,0.0
2655,USS0021E07S,1988-09-06,,0.0
2656,USS0021E07S,1988-09-07,,0.0
2657,USS0021E07S,1988-09-08,,0.0
2658,USS0021E07S,1988-09-09,,0.0
2659,USS0021E07S,1988-09-10,,0.0
2660,USS0021E07S,1988-09-11,,0.0
2661,USS0021E07S,1988-09-12,,0.0
2662,USS0021E07S,1988-09-13,,0.0
2663,USS0021E07S,1988-09-14,,0.0
2664,USS0021E07S,1988-09-15,,0.0
2665,USS0021E07S,1988-09-16,,0.0
2666,USS0021E07S,1988-09-17,,0.0
2667,USS0021E07S,1988-09-18,,5.1
2668,USS0021E07S,1988-09-19,,20.3
2669,USS0021E07S,1988-09-20,,0.0
2670,USS0021E07S,1988-09-21,,2.5
2671,USS0021E07S,1988-09-22,,0.0
2672,USS0021E07S,1988-09-23,,0.0
2673,USS0021E07S,1988-09-24,,0.0
2674,USS0021E07S,1988-09-25,,5.1
2675,USS0021E07S,1988-09-26,,20.3
2676,USS0021E07S,1988-09-27,,10.2
2677,USS0021E07S,1988-09-28,,2.5
2678,USS0021E07S,1988-09-29,,0.0
2679,USS0021E07S,1988-09-30,0.0,0.0
2680,USS0021E07S,1988-10-01,0.0,0.0
2681,USS0021E07S,1988-10-02,0.0,0.0
2682,USS0021E07S,1988-10-03,0.0,0.0
2683,USS0021E07S,1988-10-04,0.0,0.0
2684,USS0021E07S,1988-10-05,0.0,0.0
2685,USS0021E07S,1988-10-06,0.0,0.0
2686,USS0021E07S,1988-10-07,0.0,0.0
2687,USS0021E07S,1988-10-08,0.0,0.0
2688,USS0021E07S,1988-10-09,,0.0
2689,USS0021E07S,1988-10-10,0.0,0.0
2690,USS0021E07S,1988-10-11,0.0,0.0
2691,USS0021E07S,1988-10-12,0.0,0.0
2692,USS0021E07S,1988-10-13,0.0,5.1
2693,USS0021E07S,1988-10-14,,0.0
2694,USS0021E07S,1988-10-15,0.0,0.0
2695,USS0021E07S,1988-10-16,0.0,0.0
2696,USS0021E07S,1988-10-17,0.0,0.0
2697,USS0021E07S,1988-10-18,0.0,0.0
2698,USS0021E07S,1988-10-19,0.0,0.0
2699,USS0021E07S,1988-10-20,0.0,5.1
2700,USS0021E07S,1988-10-21,0.0,0.0
2701,USS0021E07S,1988-10-22,0.0,0.0
2702,USS0021E07S,1988-10-23,,2.5
2703,USS0021E07S,1988-10-24,0.0,2.5
2704,USS0021E07S,1988-10-25,0.0,0.0
2705,USS0021E07S,1988-10-26,0.0,0.0
2706,USS0021E07S,1988-10-27,0.0,0.0
2707,USS0021E07S,1988-10-28,0.0,7.6
2708,USS0021E07S,1988-10-29,,0.0
2709,USS0021E07S,1988-10-30,,0.0
2710,USS0021E07S,1988-10-31,,0.0
2711,USS0021E07S,1988-11-01,,22.9
2712,USS0021E07S,1988-11-02,,50.8
2713,USS0021E07S,1988-11-03,2.7,66.0
2714,USS0021E07S,1988-11-04,3.4,43.2
2715,USS0021E07S,1988-11-05,6.3,33.0
2716,USS0021E07S,1988-11-06,-0.5,17.8
2717,USS0021E07S,1988-11-07,-0.6,7.6
2718,USS0021E07S,1988-11-08,-0.5,17.8
2719,USS0021E07S,1988-11-09,0.0,5.1
2720,USS0021E07S,1988-11-10,0.0,27.9
2721,USS0021E07S,1988-11-11,0.3,7.6
2722,USS0021E07S,1988-11-12,-0.5,30.5
2723,USS0021E07S,1988-11-13,-1.8,15.2
2724,USS0021E07S,1988-11-14,-0.5,5.1
2725,USS0021E07S,1988-11-15,-0.2,12.7
2726,USS0021E07S,1988-11-16,-0.5,22.9
2727,USS0021E07S,1988-11-17,-2.4,22.9
2728,USS0021E07S,1988-11-18,-3.4,2.5
2729,USS0021E07S,1988-11-19,-3.6,10.2
2730,USS0021E07S,1988-11-20,-0.6,15.2
2731,USS0021E07S,1988-11-21,0.9,38.1
2732,USS0021E07S,1988-11-22,1.9,55.9
2733,USS0021E07S,1988-11-23,-3.4,25.4
2734,USS0021E07S,1988-11-24,-3.1,20.3
2735,USS0021E07S,1988-11-25,-2.2,38.1
2736,USS0021E07S,1988-11-26,-3.2,20.3
2737,USS0021E07S,1988-11-27,-0.6,38.1
2738,USS0021E07S,1988-11-28,-1.6,22.9
2739,USS0021E07S,1988-11-29,-3.7,10.2
2740,USS0021E07S,1988-11-30,-5.4,0.0
2741,USS0021E07S,1988-12-01,-1.3,0.0
2742,USS0021E07S,1988-12-02,-1.6,0.0
2743,USS0021E07S,1988-12-03,-1.7,0.0
2744,USS0021E07S,1988-12-04,-3.6,0.0
2745,USS0021E07S,1988-12-05,1.6,2.5
2746,USS0021E07S,1988-12-06,3.1,20.3
2747,USS0021E07S,1988-12-07,0.8,5.1
2748,USS0021E07S,1988-12-08,0.2,0.0
2749,USS0021E07S,1988-12-09,2.5,2.5
2750,USS0021E07S,1988-12-10,2.1,0.0
2751,USS0021E07S,1988-12-11,2.7,0.0
2752,USS0021E07S,1988-12-12,3.1,2.5
2753,USS0021E07S,1988-12-13,0.0,2.5
2754,USS0021E07S,1988-12-14,-5.7,5.1
2755,USS0021E07S,1988-12-15,-3.1,0.0
2756,USS0021E07S,1988-12-16,3.7,2.5
